time,N,H,I,N_stoch,H_stoch,I_stoch
2.4000000000000004,3.4000000000000004,2.7915676822384246,1.3121723054009748,3.397113334648713,2.740855002361122,1.264568618907595
2.5,3.5,2.935435633422007,1.3972091099770907,3.4944043516422028,2.8833021190699464,1.3472386207587967
2.6,3.6,3.082847157698547,1.485559143422642,3.5921772635219935,3.029189315461357,1.4332868667038923
2.7,3.7,3.2337669959254747,1.577188405057071,3.695543882413549,3.178506285482843,1.522683580110459
2.8000000000000003,3.8000000000000003,3.3881602397958592,1.6720537821140427,3.7978551536151084,3.3314984167486923,1.615390751402426
2.9000000000000004,3.9000000000000004,3.54599232834919,1.7701031614931382,3.9004655038496545,3.488076190261961,1.711372390402755
3.0,4.0,3.7072290445082188,1.871275676458407,4.0031902551163405,3.648218703551824,1.8105808748640277
3.1,4.1,3.871836511661507,1.9755019098976279,4.116735223844712,3.8118960292721225,1.9129598943610233
3.2,4.2,4.039781190275254,2.0827041874904144,4.214164829590572,3.979613830171637,2.0184442593293244
3.3000000000000003,4.300000000000001,4.2110298745421995,2.1927968545715713,4.310925122113118,4.150525933349449,2.1269815625061526
3.4000000000000004,4.4,4.385549689055995,2.3056867738373343,4.405778371475132,4.324566930121611,2.238477623566333
3.5,4.5,4.563308085524933,2.4212737451191284,4.5096741674094,4.501610179394151,2.3528292260616666
3.6,4.6000000000000005,4.744272839521243,2.5394509151629783,4.61681441512984,4.68207778597068,2.469922168011458
3.7,4.700000000000001,4.928412047256118,2.660105380190604,4.716093748130289,4.866097728867465,2.589653869349941
3.8000000000000003,4.800000000000001,5.115694122386929,2.78311879798975,4.810780132014,5.053241438985305,2.711921434649195
3.9000000000000004,4.900000000000001,5.306087792859535,2.9083680078975136,4.905565654954782,5.243248031196152,2.8365996813503207
4.0,5.000000000000001,5.499562097782647,3.035725633925623,5.009680365032391,5.436093833631929,2.9635491186167284
4.1000000000000005,5.100000000000001,5.6960863843318545,3.165060760170231,5.114381117155238,5.6322169135472295,3.092626518290485
4.2,5.200000000000001,5.89563030468331,3.2962396527591595,5.217816326372611,5.831613800269519,3.2237041031498492
4.3,5.300000000000001,6.098163812978425,3.429126467510762,5.313607273412642,6.034188478585454,3.3566517528900564
4.4,5.400000000000001,6.303657162319952,3.563583961169532,5.41507559054362,6.239526957470232,3.491333960789224
4.5,5.500000000000001,6.512080901797487,3.6994741848565917,5.515813576398629,6.447885467422711,3.627597965547394
4.6000000000000005,5.600000000000001,6.723405873542018,3.836659203885773,5.617196684526568,6.659197291568415,3.765302079762874
4.7,5.700000000000001,6.937603209810163,3.9750017761928325,5.722708084040434,6.873465152879059,3.904302941469834
4.800000000000001,5.800000000000002,7.154644330097376,4.114366015429961,5.82412222645804,7.09086590555229,4.044459096169099
4.9,5.900000000000001,7.374500938279871,4.2546180307939565,5.928416052845415,7.3111633578196695,4.185638599045729
5.0,6.000000000000001,7.5971450197850325,4.395626530628724,6.028843460408893,7.534472526883744,4.327702701963723
5.1000000000000005,6.100000000000001,7.822548838789858,4.537263380391977,6.13067201204009,7.760569974635351,4.4705210091266965
5.2,6.200000000000001,8.050684935447439,4.679404126874723,6.234664629347483,7.989497875491002,4.613958202509994
5.300000000000001,6.300000000000002,8.281526123140875,4.8219284609864586,6.325448766754455,8.221336128203466,4.757885693019438
5.4,6.400000000000001,8.515045485764686,4.964720660867645,6.423426988462284,8.455395205259155,4.90218347141309
5.5,6.500000000000001,8.75121637503308,5.107669935098403,6.520452090589035,8.692012602629678,5.046709513615281
5.6000000000000005,6.600000000000001,8.990012407814996,5.250670715735194,6.616411472294882,8.931115081132832,5.1913429904421635
5.7,6.700000000000001,9.231407463496105,5.393622999815253,6.714671319906036,9.172624503936248,5.335967238608779
5.800000000000001,6.800000000000002,9.475375681366536,5.5364325056578565,6.8241261589295945,9.416631824892187,5.480469978329566
5.9,6.900000000000001,9.721891458034596,5.679010781416379,6.918650162140323,9.663671814589746,5.624750445733452
6.0,7.000000000000001,9.970929444866764,5.821275398165883,7.024774092159421,9.912967604550865,5.768736973747147
6.1000000000000005,7.100000000000001,10.222464545452665,5.9631499620843185,7.1141306891919145,10.165076633113326,5.912332991961587
6.2,7.200000000000001,10.476471913095176,6.1045640596159645,7.212012690293816,10.41913240124179,6.055472655367509
6.300000000000001,7.300000000000002,10.732926948326105,6.245453305446107,7.313042031057627,10.675541711744062,6.19806211618715
6.4,7.400000000000001,10.991805296446103,6.385759240817195,7.416749626622325,10.934438396179502,6.340032982933534
6.5,7.500000000000001,11.253082845088942,6.525429149212294,7.521247818471519,11.195931493548823,6.481329932913285
6.6000000000000005,7.600000000000001,11.516735721810562,6.6644159751926,7.626265386948776,11.46003456953691,6.62190905516515
6.7,7.700000000000001,11.782740291701769,6.802678143118312,7.724059855937752,11.72674749318898,6.761733404444758
6.800000000000001,7.800000000000002,12.05107315502447,6.940179292814181,7.821135686447588,11.995683011053979,6.900772109941726
6.9,7.900000000000001,12.32171114487192,7.076888092190255,7.926562002372113,12.266782965265818,7.038984570168012
7.0,8.0,12.594631324852076,7.212777999367403,8.02535208758638,12.540443235731766,7.176334601330807
7.1000000000000005,8.100000000000001,12.869810986793626,7.347826968290641,8.117283938863032,12.816306407753768,7.312808420188826
7.2,8.2,13.147227648475367,7.482017197403366,8.210116401184237,13.094007540619382,7.448382715244222
7.300000000000001,8.3,13.426859051378107,7.615334861204179,8.304301274337009,13.3735732852724,7.583025250776589
7.4,8.4,13.70868315845842,7.747769818173184,8.407445594965877,13.655052616136526,7.716711443656259
7.5,8.5,13.992678151945144,7.879315331832892,8.508346374412694,13.938874369723456,7.849424699123599
7.6000000000000005,8.6,14.278822431157753,8.009967787270359,8.612713387232377,14.224902944746855,7.9811709628896255
7.7,8.7,14.567094610345888,8.13972643353048,8.710011204234862,14.513289584661006,8.111954066541793
7.800000000000001,8.799999999999999,14.857473516550964,8.268593105777175,8.811013897281546,14.80365724902614,8.241787345041686
7.9,8.899999999999999,15.149938187489036,8.396571945468914,8.914970478336063,15.096171371399956,8.37067153162266
8.0,8.999999999999998,15.444467869454206,8.523669186995452,9.013013999032447,15.390958181602759,8.498617604052729
8.1,9.099999999999998,15.741042015243366,8.649892905148434,9.115902899291338,15.687699299738354,8.625644161356474
8.200000000000001,9.2,16.039640282101697,8.775252760604728,9.211716512059096,15.986617451705538,8.751758784933946
8.3,9.299999999999999,16.340242529688005,8.89975982846244,9.309420357922233,16.287337102791437,8.876980692079815
8.4,9.399999999999999,16.64282881806079,9.023426384840507,9.407006035493772,16.589934749659633,9.001315534772486
8.5,9.499999999999998,16.94737940568453,9.146265683364554,9.499442881500991,16.894385703937726,9.124774784954601
8.6,9.599999999999998,17.253874747455054,9.268291827335682,9.602522765895202,17.2004139909734,9.247371016957075
8.700000000000001,9.7,17.562295492745193,9.38951959960059,9.699554004827094,17.508535989358425,9.369107657715366
8.8,9.799999999999999,17.87262248346988,9.509964283738004,9.799633024572167,17.818428329706194,9.49001159091467
8.9,9.899999999999999,18.18483675217015,9.629641555113988,9.902673533411484,18.13022569763774,9.610096950260724
9.0,9.999999999999998,18.498919520116278,9.748567359429865,10.00549764453654,18.444057117331937,9.72938470694527
9.1,10.099999999999998,18.814852195430205,9.866757811902902,10.109705909467566,18.759891428385444,9.847901587155667
9.200000000000001,10.2,19.13261637122602,9.984229086698159,10.209083032572536,19.077777809574968,9.965672892132234
9.3,10.299999999999999,19.452193823769214,10.100997315347803,10.306405858981007,19.397454183107847,10.082725730168354
9.4,10.399999999999999,19.77356651065537,10.217078531669282,10.40590167674609,19.718799934225817,10.199076220791149
9.5,10.499999999999998,20.09671656900357,10.332488600136283,10.495230036774613,20.041907018720863,10.314736296060778
9.600000000000001,10.6,20.421626313672952,10.447243162200362,10.586077693888024,20.366249450372386,10.429722608082333
9.700000000000001,10.7,20.748278235491597,10.56135758096483,10.6777122070175,20.691890840563065,10.544031178568275
9.8,10.799999999999999,21.076654999507422,10.674846908444326,10.771405064288304,21.01885754250831,10.657663377039174
9.9,10.899999999999999,21.406739443253937,10.78772584558782,10.873933458500861,21.34723922029764,10.770623784792509
10.0,10.999999999999998,21.738514575033506,10.900008710476882,10.96820670612383,21.67746350101971,10.882922313264837
10.100000000000001,11.1,22.07196357221948,11.011709426161651,11.065814996130728,22.009099201315703,10.994587028223865
10.200000000000001,11.2,22.407069779572918,11.122841500485938,11.174032037373822,22.342298959109083,11.105627471247193
10.3,11.299999999999999,22.743816707577036,11.233418019931564,11.271778826180201,22.677577571386685,11.216060209892246
10.4,11.399999999999999,23.08218803078974,11.34345163122908,11.37644328419258,23.014390736981827,11.32592237643969
10.5,11.499999999999998,23.42216758620877,11.452954553915168,11.470538567527313,23.353068993821637,11.435226581886681
10.600000000000001,11.6,23.763739371663092,11.561938573931231,11.569239266327704,23.693065232259787,11.543998908015809
10.700000000000001,11.7,24.106887544212924,11.670415031065396,11.663230799285882,24.034596543253574,11.652241979744613
10.8,11.799999999999999,24.451596418505716,11.778394836645944,11.761086565841925,24.377412117785333,11.759968496005973
10.9,11.899999999999999,24.797850465333052,11.8858884895942,11.866401141143402,24.721692324899575,11.867181158142031
11.0,11.999999999999998,25.145634309966947,11.99290607123488,11.955476607570974,25.06779545870775,11.973891190565078
11.100000000000001,12.1,25.494932730622548,12.099457256018363,12.058224143937041,25.41489133449922,12.080124289837453
11.200000000000001,12.2,25.845730657076995,12.20555134180185,12.159727715905605,25.76365362835108,12.185871064580256
11.3,12.299999999999999,26.19801316894881,12.311197237294694,12.255969981642226,26.11400347786285,12.291151875732725
11.4,12.399999999999999,26.551765494387865,12.416403488581606,12.346824308745738,26.46566194216633,12.395982664549607
11.5,12.499999999999998,26.90697300852045,12.5211782881029,12.447280495807503,26.818346538181956,12.500367471168945
11.600000000000001,12.6,27.263621231927658,12.625529484987194,12.543931689877313,27.17252709759051,12.604299886057396
11.700000000000001,12.7,27.621695829370694,12.72946460872589,12.645403263447752,27.52799841110847,12.707794593581824
11.8,12.799999999999999,27.98118260815309,12.832990874062464,12.745541468550984,27.884988590169772,12.810857393959099
11.9,12.899999999999999,28.342067516840487,12.93611519859028,12.85567200776009,28.243415777695624,12.91350374081472
12.0,12.999999999999998,28.704336643836232,13.038844217049224,12.954158189852903,28.603765220306673,13.015744921490146
12.100000000000001,13.1,29.067976215886485,13.141184293256938,13.04768502334059,28.96543547759625,13.117611277173578
12.200000000000001,13.2,29.432972596885943,13.243141531489607,13.148818862011458,29.328165373987318,13.219105899024667
12.3,13.299999999999999,29.79931228633593,13.344721791952121,13.250210243209528,29.692324663348018,13.320222121650646
12.4,13.399999999999999,30.166981918082065,13.445930701656907,13.35880650021985,30.057911928875015,13.420970189509251
12.5,13.499999999999998,30.53596825901672,13.546773665927129,13.464088207493273,30.42527313459726,13.521359909683133
12.600000000000001,13.6,30.906258207614282,13.6472558826686,13.56634525824909,30.79422481362595,13.621414567385845
12.700000000000001,13.7,31.277838792802463,13.747382348401475,13.675599998335016,31.164599828402142,13.721147667337139
12.8,13.799999999999999,31.650697172522488,13.847157873233176,13.76808160063518,31.536733830034873,13.82056497891881
12.9,13.899999999999999,32.024820632480015,13.946587089411905,13.864035456675033,31.909770571766284,13.919685775753837
13.0,13.999999999999998,32.40019658496329,14.045674457513075,13.95817527587512,32.283874638882374,14.018493051509562
13.100000000000001,14.1,32.77681256686684,14.144424285702947,14.055709902210651,32.658944656287304,14.116979904116103
13.200000000000001,14.2,33.15465624133994,14.242840712405748,14.14700297451169,33.035140704834966,14.215137383739764
13.3,14.299999999999999,33.533715391079454,14.340927757280678,14.25102002181158,33.4121394465122,14.312965296984087
13.4,14.399999999999999,33.91397792219969,14.438689291284247,14.349614562070345,33.79056905313766,14.41045151742646
13.5,14.499999999999998,34.295431860542735,14.536129058532417,14.440312366295263,34.1701440907098,14.507611942110076
13.600000000000001,14.6,34.67806535189605,14.633250681661927,14.53388928021399,34.55045826811746,14.604449505292543
13.700000000000001,14.7,35.06186665915501,14.73005767088425,14.63587211588588,34.931648149446985,14.700951366674655
13.8,14.799999999999999,35.446824161091854,14.826553428629191,14.74117289372997,35.31412527374681,14.797113166725747
13.9,14.899999999999999,35.8329263561364,14.922741235100082,14.853801328714301,35.698042665695844,14.892948689830291
14.0,14.999999999999998,36.22016185334622,15.018624293397279,14.972230213076417,36.083752305474604,14.988476562721083
14.100000000000001,15.1,36.60851937471573,15.114205717458338,15.07485116846244,36.47152629307368,15.083727358143054
14.200000000000001,15.2,36.99798775898566,15.209488511693321,15.168592779880715,36.86055358856606,15.17873834441989
14.3,15.299999999999999,37.388555950603056,15.304475620771115,15.255108535232711,37.25037769167444,15.27350892415442
14.4,15.399999999999999,37.7802130059423,15.399169902639247,15.356801691186194,37.64062934151933,15.368021023677958
14.5,15.499999999999998,38.17294809345956,15.493574126649468,15.451660200256727,38.032063132663446,15.462245531062523
14.600000000000001,15.6,38.56675048351615,15.587691009640114,15.549033250287017,38.42432551134965,15.556189189088808
14.700000000000001,15.7,38.96160955698354,15.68152318656602,15.645162010219963,38.817533918750506,15.649844261272845
14.8,15.799999999999999,39.357514802150355,15.775073221310663,15.744271570470223,39.211616680074,15.743209827093299
14.9,15.899999999999999,39.75445580678125,15.868343634614984,15.851013421410224,39.606714091796775,15.836283068590424
15.0,15.999999999999998,40.15242226599668,15.961336876131645,15.952006683763011,40.00319762194932,15.92906807909082
15.100000000000001,16.1,40.55140397562838,16.054055342382455,16.051003388960428,40.40076597991798,16.02158391344088
15.200000000000001,16.2,40.951390833560595,16.146501373872525,16.14445333950797,40.79930848956682,16.11383503845885
15.3,16.3,41.35237283986329,16.238677255156343,16.23386171458016,41.19853807164655,16.20582145423132
15.4,16.4,41.75434009075664,16.330585230295448,16.330786033306513,41.5982457766591,16.29753241025159
15.5,16.5,42.15728278445287,16.42222748764209,16.430445882588597,41.99880262055783,16.388951441848178
15.600000000000001,16.6,42.561191214269535,16.51360617620476,16.541627253129512,42.40033688848168,16.48008062822648
15.700000000000001,16.700000000000003,42.966055770818876,16.60472340062652,16.6424511815474,42.80341488225334,16.570927606778124
15.8,16.800000000000004,43.371866941698606,16.695581220647057,16.74866657195035,43.20750329250818,16.66152207922118
15.9,16.900000000000006,43.77861530620901,16.786181660691064,16.84550874931619,43.612861588180614,16.751867789751316
16.0,17.000000000000004,44.18629154068515,16.87652670080325,16.938014506913998,44.019008409764616,16.841978864205732
16.1,17.100000000000005,44.594886411678154,16.966618288289972,17.031910572560676,44.42571905101267,16.93184825732147
16.2,17.200000000000003,45.00439077863737,17.056458333133662,17.12732384019577,44.83305738913058,17.021461868457354
16.3,17.300000000000004,45.414795592946014,17.14604870930501,17.240785464766223,45.24109300724906,17.11081141529898
16.400000000000002,17.400000000000006,45.82609189341355,17.235391261910905,17.33559055927408,45.650721350414884,17.199893627909827
16.5,17.500000000000004,46.23827073634081,17.324487826113742,17.44089363062862,46.06099366487444,17.28874237345071
16.6,17.600000000000005,46.65132355705793,17.413340105281517,17.53518301774057,46.47242840975712,17.377347920166176
16.7,17.700000000000003,47.065241454038066,17.501949922664334,17.64107480279543,46.884463276546576,17.46572373406145
16.8,17.800000000000004,47.48001589693811,17.590318972857485,17.743509446476185,47.29767238392088,17.553858881339604
16.900000000000002,17.900000000000006,47.89563838556508,17.67844894588204,17.842518781427188,47.711871132405484,17.64176808534642
17.0,18.000000000000004,48.31210041531367,17.766341530493232,17.94226097657565,48.12687836015279,17.729456503476705
17.1,18.100000000000005,48.729393697862726,17.85399834984698,18.03811973557283,48.542722625380044,17.816921650787304
17.2,18.200000000000003,49.14750993697025,17.941421029499928,18.14094094388797,48.95920138590488,17.90416324548923
17.3,18.300000000000004,49.566440887495055,18.028611176830744,18.238063375696715,49.376656419240234,17.991173544637448
17.400000000000002,18.400000000000006,49.98617853911618,18.11557032134566,18.330311964242846,49.79479302383267,18.077960570671184
17.5,18.500000000000004,50.40671477604386,18.202300027899796,18.422229577358127,50.213360691806486,18.164519591090713
17.6,18.600000000000005,50.828041702907925,18.2888018026783,18.523321119191383,50.63233856375633,18.25083736502102
17.7,18.700000000000003,51.250151461868015,18.37507714180073,18.63330816919841,51.05218123407833,18.33690302447372
17.8,18.800000000000004,51.67303618118008,18.461127543937028,18.734320045009248,51.47332483019747,18.42272666582498
17.900000000000002,18.900000000000006,52.0966882151744,18.546954441969703,18.833569710352656,51.89530758414596,18.508334470027012
18.0,19.000000000000004,52.52109991814776,18.63255927663828,18.93537743358457,52.318032993822136,18.593729532070494
18.1,19.100000000000005,52.94626374559499,18.717943477132003,19.043637313848453,52.74162153556314,18.67891101928337
18.2,19.200000000000003,53.372172200754065,18.803108452275513,19.145024810614643,53.16638718589993,18.763883631085115
18.3,19.300000000000004,53.79881787904039,18.888055583328686,19.242425878610604,53.591974554571664,18.848664219450317
18.400000000000002,19.400000000000006,54.22619344908354,18.972786232940766,19.349422662757643,54.018176102956474,18.933252524053497
18.5,19.500000000000004,54.65429163659424,19.057301748739302,19.452134356571644,54.44546547506479,19.017640524613064
18.6,19.600000000000005,55.08310526721911,19.14160345691221,19.561847330301564,54.873617538142724,19.101841280129435
18.7,19.700000000000003,55.51262720320178,19.22569267540844,19.663006206636368,55.302973729276374,19.18585666099692
18.8,19.800000000000004,55.942850418656676,19.30957069717856,19.755261984507214,55.73309430231543,19.26970228117142
18.900000000000002,19.900000000000006,56.37376791438326,19.39323880914764,19.846608985964558,56.16352645851764,19.35337338902155
19.0,20.000000000000004,56.80537279914901,19.476698273933533,19.957050371001845,56.59422164323069,19.436848538852495
19.1,20.100000000000005,57.237658223752724,19.559950345248893,20.06795179020671,57.026131945348475,19.520109270887474
19.200000000000003,20.200000000000006,57.6706174181307,19.64299625961611,20.166816411011244,57.459268215405324,19.603179579901166
19.3,20.300000000000004,58.10424368949984,19.72583723789614,20.26439292160067,57.89301635380183,19.68607936660959
19.400000000000002,20.400000000000006,58.53853038131199,19.80847449339274,20.373635906874547,58.32730583634385,19.76880022612026
19.5,20.500000000000004,58.97347094126338,19.890909216980443,20.466634335216323,58.76271457332413,19.851333144280947
19.6,20.600000000000005,59.40905884192108,19.97314259437386,20.56097558468834,59.1984191443517,19.93369459202356
19.700000000000003,20.700000000000006,59.84528766580987,20.055175789427185,20.665044340590406,59.634483732142606,20.015865038476928
19.8,20.800000000000004,60.28215101033562,20.137009963122015,20.762548638661194,60.0713911118507,20.097832145992864
19.900000000000002,20.900000000000006,60.71964258830349,20.218646254080916,20.86251624513178,60.50880463266525,20.179606023434477
20.0,20.999999757207448,61.15775614353804,20.30008578897809,20.961482541478347,60.94684239859519,20.261181622084404
20.1,20.47787085705558,61.580918986902766,20.381132457278046,20.434773074142612,61.38544810168315,20.342560190081493
20.200000000000003,19.97117319723165,61.97428136219153,20.460895024810082,19.930631578812584,61.793332274373455,20.423740935862156
20.3,19.479450717874567,62.33889608019821,20.538519026399108,19.433285540703093,62.17193053057035,20.503472143723105
20.400000000000002,19.002260833482623,62.6757831347658,20.613359510878897,18.95435960100299,62.5218755022998,20.580835433047927
20.5,18.539174041425053,62.98593067300206,20.684941203614603,18.47276238610372,62.84437472732695,20.655143986033195
20.6,18.0897735324126,63.2702959604815,20.752924246545003,18.018271392292483,63.139569099358866,20.725916949916957
20.700000000000003,17.653654815821994,63.529806309465854,20.81707697781543,17.572390194031456,63.409086977979904,20.79279279256828
20.8,17.23042535477631,63.765359982806416,20.87725308338225,17.137510037584715,63.65361561790168,20.855563219225555
20.900000000000002,16.819704214768183,63.977827064092416,20.93337446070848,16.717830813232847,63.873954963601896,20.91410180969767
21.0,16.42112171897555,64.16805031112307,20.985415256130437,16.31418270665133,64.07110695462752,20.968350208564285
21.1,16.0343191161985,64.33684597792664,21.033390322659518,15.930549901748957,64.24610502041382,21.01831068127593
21.200000000000003,15.658948257970255,64.48500461392082,21.07734589787071,15.544244560576653,64.40017146529713,21.064033302400155
21.3,15.2946712851787,64.6132918393764,21.11735168852394,15.178110954328812,64.53338197867299,21.105612166652925
21.400000000000002,14.941160323958055,64.72244909778507,21.153494641491868,14.819705469333414,64.6469537066027,21.14312893865421
21.5,14.598097190581031,64.81319438580519,21.18587420474543,14.473041918641133,64.74146944300334,21.17670064625572
21.6,14.265173105049032,64.88622296153932,21.214598402398423,14.145192658420939,64.81770684450537,21.206445662976382
21.700000000000003,13.94208841327574,64.94220803140729,21.23978075389474,13.82424021951837,64.87678940898137,21.232490563528103
21.8,13.628552317180409,64.98180141731832,21.261537976359683,13.517971461248653,64.91923352586747,21.254981503782886
21.900000000000002,13.324282613260657,65.00563420272393,21.279988170685677,13.211455137695472,64.94593976367122,21.27405492863008
22.0,13.029005438273678,65.0143173609701,21.295249338955543,12.910709956017318,64.95705312291928,21.289854629715627
22.1,12.74245502283869,65.00844236392307,21.30743836904714,12.621972849865493,64.95301808949095,21.302499384414546
22.200000000000003,12.464373452022421,64.98858177320854,21.316670255953536,12.344847348740927,64.93458655108932,21.312100217113056
22.3,12.194510433532512,64.95528981250862,21.32305755292803,12.075618676252338,64.90248305301547,21.31877409757858
22.400000000000002,11.932623072087885,64.90910292447123,21.32670992510972,11.806491843613214,64.85723915629794,21.322641163117584
22.5,11.678475652601266,64.85054030573725,21.327733890005184,11.552869395934648,64.79899135691562,21.323815981067355
22.6,11.431839415199189,64.7801044619277,21.32623265673316,11.30772675675624,64.7286449131432,21.32239275565585
22.700000000000003,11.192492373211898,64.69828165663372,21.322305975755526,11.084416857871448,64.64674480184958,21.318480496714514
22.8,10.960219091257555,64.6055424584249,21.316050215315276,10.863754559707031,64.55449819672465,21.312185027893793
22.900000000000002,10.734810519426116,64.5023421496445,21.307558299649273,10.632445538143502,64.45214094274276,21.30363602702847
23.0,10.51606379015657,64.3891212270347,21.296919738495152,10.411654600030936,64.3392418102225,21.29294258447223
23.1,10.303781991836313,64.26630595940456,21.284220732829535,10.190049342131285,64.21643212212183,21.280171098585893
23.200000000000003,10.09777407485618,64.13430861891779,21.269544240490806,9.980611902679424,64.08377026800717,21.265397407066526
